index,CI_Name,CI_Cat,CI_Subcat,Incident_ID,Impact,Urgency,Priority,Category,No_of_Related_Incidents,Incident_Digits,Incident_IM
36719,2834,2,58,IM0037032,4,4,4,1,1,0037032,0
36720,992,2,10,IM0037033,5,5,5,1,0,0037033,0
36721,491,4,2,IM0037034,2,2,2,1,0,0037034,0
36722,2741,12,58,IM0037035,4,4,4,1,0,0037035,0
36723,2376,2,46,IM0037036,5,5,5,3,0,0037036,0
36724,1017,2,10,IM0037037,5,5,5,1,0,0037037,0
36725,2376,2,46,IM0037038,5,5,5,3,0,0037038,0
36726,2725,12,58,IM0037039,4,4,4,1,0,0037039,0
36727,2376,2,46,IM0037040,5,5,5,3,0,0037040,0
36728,664,4,36,IM0037041,4,4,4,1,0,0037041,0
36729,2398,2,46,IM0037042,5,5,5,1,0,0037042,0
36730,2834,2,58,IM0037043,4,4,4,1,0,0037043,0
36731,2829,2,58,IM0037044,3,3,3,1,0,0037044,0
36732,2709,12,58,IM0037045,4,4,4,1,0,0037045,0
36733,17,2,4,IM0037046,4,4,4,1,0,0037046,0
36734,2845,2,58,IM0037047,4,4,4,1,0,0037047,0
36735,2820,2,58,IM0037048,5,5,5,1,0,0037048,0
36736,2285,2,46,IM0037049,4,4,4,1,0,0037049,0
36737,2509,2,46,IM0037050,4,4,4,1,0,0037050,0
36738,2285,2,46,IM0037051,5,5,5,1,0,0037051,0
36739,987,2,10,IM0037052,4,4,4,1,0,0037052,0
36740,2834,2,58,IM0037053,4,4,4,1,0,0037053,0
36741,2755,12,58,IM0037054,4,4,4,1,0,0037054,0
36742,2725,12,58,IM0037055,4,4,4,1,0,0037055,0
36743,2235,11,42,IM0037056,3,3,3,1,0,0037056,0
36744,640,11,5,IM0037057,3,3,3,1,0,0037057,0
36745,2263,11,42,IM0037058,4,4,4,1,0,0037058,0
36746,2324,2,46,IM0037059,3,3,3,1,0,0037059,0
36747,2376,2,46,IM0037060,3,3,3,3,0,0037060,0
36748,2725,12,58,IM0037061,4,4,4,1,0,0037061,0
36749,2951,4,59,IM0037062,3,3,3,1,0,0037062,0
36750,1081,7,20,IM0037063,5,5,5,1,0,0037063,0
36751,2376,2,46,IM0037064,5,5,5,3,0,0037064,0
36752,2052,6,27,IM0037065,4,4,4,1,0,0037065,0
36753,2291,2,46,IM0037066,3,3,3,1,0,0037066,0
36754,2725,12,58,IM0037067,4,4,4,1,0,0037067,0
36755,2728,12,58,IM0037068,3,3,3,1,0,0037068,0
36756,985,2,10,IM0037069,3,3,3,1,0,0037069,0
36757,664,4,36,IM0037070,4,4,4,1,0,0037070,0
36758,2451,2,46,IM0037071,4,4,4,1,0,0037071,0
36759,984,2,10,IM0037072,4,4,4,1,0,0037072,0
36760,2454,2,46,IM0037073,4,4,4,1,0,0037073,0
36761,2454,2,46,IM0037074,4,4,4,1,0,0037074,0
36762,334,4,2,IM0037075,2,2,2,1,0,0037075,0
36763,2755,12,58,IM0037076,4,4,4,1,0,0037076,0
36764,24,4,2,IM0037077,4,4,4,1,0,0037077,0
36765,2661,12,3,IM0037078,4,4,4,1,0,0037078,0
36766,2263,11,42,IM0037079,4,4,4,1,0,0037079,0
36767,1050,2,10,IM0037080,4,3,4,1,0,0037080,0
36768,1050,2,10,IM0037081,4,4,4,1,0,0037081,0
36769,996,2,10,IM0037082,3,3,3,1,0,0037082,0
36770,2432,2,46,IM0037083,3,3,3,1,0,0037083,0
36771,2376,2,46,IM0037084,4,4,4,1,0,0037084,0
36772,1096,4,21,IM0037085,5,5,5,1,0,0037085,0
36773,1013,2,10,IM0037086,5,5,5,1,0,0037086,0
36774,523,4,2,IM0037087,2,2,2,1,0,0037087,0
36775,2666,12,46,IM0037088,2,3,2,1,0,0037088,0
36776,2591,2,46,IM0037089,3,3,3,1,0,0037089,0
36777,1013,2,10,IM0037090,5,5,5,1,0,0037090,0
36778,2278,2,46,IM0037091,3,3,3,1,0,0037091,0
36779,2304,2,46,IM0037092,5,5,5,1,0,0037092,0
36780,2494,2,46,IM0037093,3,3,3,1,0,0037093,0
36781,2,5,7,IM0037094,3,3,3,1,0,0037094,0
36782,2666,12,46,IM0037095,3,3,3,1,0,0037095,0
36783,710,4,9,IM0037096,5,5,5,1,0,0037096,0
36784,2263,11,42,IM0037097,4,4,4,1,0,0037097,0
36785,1090,4,21,IM0037098,5,5,5,1,0,0037098,0
36786,1013,2,10,IM0037099,3,3,3,1,0,0037099,0
36787,2849,2,58,IM0037100,5,5,5,1,0,0037100,0
36788,1086,4,21,IM0037101,5,5,5,1,0,0037101,0
36789,1096,4,21,IM0037102,4,4,4,1,0,0037102,0
36790,707,4,9,IM0037103,5,5,5,1,0,0037103,0
36791,2387,2,46,IM0037104,4,4,4,1,0,0037104,0
36792,2485,2,46,IM0037105,2,2,2,1,1,0037105,0
36793,2281,2,46,IM0037106,4,4,4,1,0,0037106,0
36794,2436,2,46,IM0037107,3,3,3,1,0,0037107,0
36795,2436,2,46,IM0037108,3,3,3,1,1,0037108,0
36796,2620,10,50,IM0037109,3,3,3,1,0,0037109,0
36797,2436,2,46,IM0037110,3,3,3,1,0,0037110,0
36798,14,2,4,IM0037111,4,4,4,1,0,0037111,0
36799,1050,2,10,IM0037112,3,3,3,1,0,0037112,0
36800,1096,4,21,IM0037113,5,5,5,1,0,0037113,0
36801,1333,4,21,IM0037114,5,5,5,1,0,0037114,0
36802,2346,2,46,IM0037115,3,3,3,1,0,0037115,0
36803,2030,4,23,IM0037116,5,5,5,1,0,0037116,0
36804,2451,2,46,IM0037117,4,4,4,1,0,0037117,0
36805,1050,2,10,IM0037118,3,3,3,1,0,0037118,0
36806,1010,2,10,IM0037119,5,5,5,3,0,0037119,0
36807,2165,1,35,IM0037120,2,2,2,1,0,0037120,0
36808,2489,2,46,IM0037121,5,5,5,3,0,0037121,0
36809,2666,12,46,IM0037122,3,3,3,1,0,0037122,0
36810,983,2,10,IM0037123,5,5,5,3,0,0037123,0
36811,17,2,4,IM0037124,4,4,4,1,0,0037124,0
36812,674,7,6,IM0037125,3,3,3,1,0,0037125,0
36813,2535,2,46,IM0037126,4,4,4,3,0,0037126,0
36814,246,4,2,IM0037127,4,3,4,1,0,0037127,0
36815,2684,12,46,IM0037128,5,5,5,3,0,0037128,0
36816,2398,2,46,IM0037129,3,4,3,1,0,0037129,0
36817,2030,4,23,IM0037130,5,5,5,1,0,0037130,0
36818,12,2,3,IM0037131,4,4,4,1,0,0037131,0
36819,2755,12,58,IM0037132,4,4,4,1,0,0037132,0
36820,2821,2,58,IM0037133,5,5,5,3,0,0037133,0
36821,2725,12,58,IM0037134,4,4,4,1,0,0037134,0
36822,2489,2,46,IM0037135,5,5,5,3,0,0037135,0
36823,2869,2,58,IM0037136,4,4,4,1,0,0037136,0
36824,2878,2,58,IM0037137,5,5,5,3,0,0037137,0
36825,2487,2,46,IM0037138,4,4,4,1,0,0037138,0
36826,1083,4,21,IM0037139,5,5,5,1,0,0037139,0
36827,2850,2,58,IM0037140,4,4,4,1,0,0037140,0
36828,2487,2,46,IM0037141,4,4,4,1,0,0037141,0
36829,2942,4,59,IM0037142,4,4,4,1,0,0037142,0
36830,2725,12,58,IM0037143,4,4,4,1,0,0037143,0
36831,2818,2,58,IM0037144,5,5,5,1,0,0037144,0
36832,2853,2,58,IM0037145,5,5,5,1,0,0037145,0
36833,14,2,4,IM0037146,4,4,4,1,0,0037146,0
36834,2376,2,46,IM0037147,5,5,5,3,0,0037147,0
36835,2527,2,46,IM0037148,5,5,5,3,0,0037148,0
36836,2403,2,46,IM0037149,3,3,3,1,0,0037149,0
36837,2376,2,46,IM0037150,5,5,5,3,0,0037150,0
36838,1050,2,10,IM0037151,4,4,4,1,0,0037151,0
36839,2535,2,46,IM0037152,4,4,4,1,0,0037152,0
36840,2845,2,58,IM0037153,4,4,4,1,0,0037153,0
36841,2263,11,42,IM0037154,5,5,5,1,0,0037154,0
36842,991,2,10,IM0037155,4,4,4,1,0,0037155,0
36843,1050,2,10,IM0037156,4,4,4,1,0,0037156,0
36844,2487,2,46,IM0037157,4,4,4,1,0,0037157,0
36845,2281,2,46,IM0037158,4,4,4,1,0,0037158,0
36846,2725,12,58,IM0037159,4,4,4,1,0,0037159,0
36847,2383,2,46,IM0037160,3,3,3,1,0,0037160,0
36848,2376,2,46,IM0037161,5,5,5,3,0,0037161,0
36849,2025,4,21,IM0037162,5,5,5,1,0,0037162,0
36850,2501,2,46,IM0037163,3,3,3,1,0,0037163,0
36851,2618,10,50,IM0037164,5,5,5,3,0,0037164,0
36852,2875,2,58,IM0037165,4,4,4,1,0,0037165,0
36853,2818,2,58,IM0037166,5,5,5,1,0,0037166,0
36854,2709,12,58,IM0037167,5,5,5,1,0,0037167,0
36855,2487,2,46,IM0037168,4,4,4,1,0,0037168,0
36856,981,2,10,IM0037169,4,4,4,1,0,0037169,0
36857,1050,2,10,IM0037170,4,4,4,1,0,0037170,0
36858,2373,2,46,IM0037171,4,4,4,1,0,0037171,0
36859,2373,2,46,IM0037172,4,4,4,1,0,0037172,0
36860,2454,2,46,IM0037173,4,4,4,1,0,0037173,0
36861,2269,2,43,IM0037174,5,5,5,3,0,0037174,0
36862,2268,2,43,IM0037175,5,5,5,3,0,0037175,0
36863,2376,2,46,IM0037176,5,5,5,3,0,0037176,0
36864,2439,2,46,IM0037177,5,5,5,3,0,0037177,0
36865,2267,2,43,IM0037178,4,4,4,1,0,0037178,0
36866,2733,12,58,IM0037179,4,4,4,1,0,0037179,0
36867,2298,2,46,IM0037180,4,4,4,1,0,0037180,0
36868,2725,12,58,IM0037181,4,4,4,1,0,0037181,0
36869,1014,2,10,IM0037182,5,5,5,3,0,0037182,0
36870,1050,2,10,IM0037183,3,3,3,1,0,0037183,0
36871,2376,2,46,IM0037184,5,5,5,3,0,0037184,0
36872,984,2,10,IM0037185,4,4,4,1,0,0037185,0
36873,2845,2,58,IM0037186,4,4,4,1,0,0037186,0
36874,2276,2,46,IM0037187,5,5,5,1,0,0037187,0
36875,2684,12,46,IM0037188,5,5,5,3,0,0037188,0
36876,2869,2,58,IM0037189,4,4,4,1,0,0037189,0
36877,1050,2,10,IM0037190,4,4,4,1,0,0037190,0
36878,1014,2,10,IM0037191,5,5,5,1,0,0037191,0
36879,2732,12,58,IM0037192,5,5,5,1,0,0037192,0
36880,2324,2,46,IM0037193,3,3,3,1,0,0037193,0
36881,9,2,3,IM0037194,4,4,4,1,0,0037194,0
36882,1050,2,10,IM0037195,4,4,4,1,0,0037195,0
36883,2454,2,46,IM0037196,4,4,4,1,0,0037196,0
36884,2684,12,46,IM0037197,5,5,5,3,0,0037197,0
36885,980,2,10,IM0037198,4,4,4,1,0,0037198,0
36886,2487,2,46,IM0037199,5,5,5,1,0,0037199,0
36887,2527,2,46,IM0037200,5,5,5,3,0,0037200,0
36888,2692,12,46,IM0037201,5,5,5,1,0,0037201,0
36889,2820,2,58,IM0037202,4,4,4,1,0,0037202,0
36890,2849,2,58,IM0037203,5,5,5,1,0,0037203,0
36891,647,11,5,IM0037204,5,3,5,1,0,0037204,0
36892,2542,2,46,IM0037205,4,4,4,1,0,0037205,0
36893,2869,2,58,IM0037206,4,4,4,1,0,0037206,0
36894,2862,2,58,IM0037207,4,4,4,1,0,0037207,0
36895,646,11,5,IM0037208,3,3,3,1,0,0037208,0
36896,2513,2,46,IM0037209,5,5,5,1,0,0037209,0
36897,2816,2,58,IM0037210,5,5,5,1,0,0037210,0
36898,2454,2,46,IM0037212,4,4,4,1,0,0037212,0
36899,2686,12,46,IM0037213,4,4,4,1,0,0037213,0
36900,991,2,10,IM0037214,4,4,4,1,0,0037214,0
36901,1281,4,21,IM0037215,5,5,5,1,0,0037215,0
36902,2869,2,58,IM0037216,4,4,4,1,0,0037216,0
36903,2672,12,46,IM0037217,3,3,3,1,0,0037217,0
36904,2733,12,58,IM0037218,4,4,4,1,0,0037218,0
36905,2454,2,46,IM0037219,4,4,4,1,0,0037219,0
36906,2415,2,46,IM0037220,4,4,4,1,0,0037220,0
36907,980,2,10,IM0037221,4,4,4,1,0,0037221,0
36908,2725,12,58,IM0037222,4,4,4,1,0,0037222,0
36909,2834,2,58,IM0037223,4,4,4,1,0,0037223,0
36910,2711,12,58,IM0037224,4,4,4,1,0,0037224,0
36911,2862,2,58,IM0037225,5,5,5,1,0,0037225,0
36912,2849,2,58,IM0037226,4,4,4,1,0,0037226,0
36913,1050,2,10,IM0037227,3,3,3,1,0,0037227,0
36914,2747,12,58,IM0037228,5,5,5,1,0,0037228,0
36915,2725,12,58,IM0037229,4,4,4,1,0,0037229,0
36916,2535,2,46,IM0037230,5,4,4,1,0,0037230,0
36917,2684,12,46,IM0037231,5,5,5,3,0,0037231,0
36918,2666,12,46,IM0037232,3,3,3,1,0,0037232,0
36919,991,2,10,IM0037233,4,4,4,1,0,0037233,0
36920,2278,2,46,IM0037234,3,3,3,1,0,0037234,0
36921,2376,2,46,IM0037235,5,5,5,3,0,0037235,0
36922,2487,2,46,IM0037236,5,5,5,1,0,0037236,0
36923,2720,12,58,IM0037237,5,5,5,1,0,0037237,0
36924,2454,2,46,IM0037238,4,4,4,1,0,0037238,0
36925,2450,2,46,IM0037239,4,4,4,1,0,0037239,0
36926,2487,2,46,IM0037240,4,4,4,1,0,0037240,0
36927,2874,2,58,IM0037241,4,4,4,1,0,0037241,0
36928,2535,2,46,IM0037242,5,4,4,1,0,0037242,0
36929,707,4,9,IM0037243,5,5,5,1,0,0037243,0
36930,2874,2,58,IM0037244,4,4,4,1,0,0037244,0
36931,2869,2,58,IM0037245,5,5,5,1,0,0037245,0
36932,1013,2,10,IM0037246,5,3,5,1,0,0037246,0
36933,1013,2,10,IM0037247,3,3,3,1,0,0037247,0
36934,2610,10,50,IM0037248,4,4,4,1,0,0037248,0
36935,2725,12,58,IM0037249,4,4,4,1,0,0037249,0
36936,2272,2,46,IM0037250,3,3,3,1,0,0037250,0
36937,2720,12,58,IM0037251,5,5,5,1,0,0037251,0
36938,1050,2,10,IM0037252,5,5,5,1,0,0037252,0
36939,2454,2,46,IM0037253,4,4,4,1,0,0037253,0
36940,981,2,10,IM0037254,4,4,4,1,0,0037254,0
36941,2684,12,46,IM0037255,5,5,5,1,0,0037255,0
36942,2711,12,58,IM0037256,4,4,4,1,0,0037256,0
36943,710,4,9,IM0037257,5,5,5,1,0,0037257,0
36944,998,2,10,IM0037258,5,4,4,1,0,0037258,0
36945,710,4,9,IM0037259,5,5,5,1,0,0037259,0
36946,2869,2,58,IM0037260,4,4,4,1,0,0037260,0
36947,2454,2,46,IM0037261,4,4,4,1,0,0037261,0
36948,2733,12,58,IM0037262,4,4,4,1,0,0037262,0
36949,178,4,2,IM0037263,2,2,2,1,0,0037263,0
36950,1050,2,10,IM0037264,5,5,5,1,0,0037264,0
36951,984,2,10,IM0037265,4,4,4,1,0,0037265,0
36952,2552,2,46,IM0037266,4,4,4,3,0,0037266,0
36953,2530,2,46,IM0037267,4,4,4,1,0,0037267,0
36954,2278,2,46,IM0037268,3,3,3,1,0,0037268,0
36955,2025,4,21,IM0037269,5,5,5,1,0,0037269,0
36956,2552,2,46,IM0037270,4,4,4,3,0,0037270,0
36957,2442,2,46,IM0037271,5,5,5,3,0,0037271,0
36958,2320,2,46,IM0037272,4,4,4,1,0,0037272,0
36959,2807,4,55,IM0037273,3,3,3,1,0,0037273,0
36960,2552,2,46,IM0037274,4,4,4,3,0,0037274,0
36961,2383,2,46,IM0037275,4,4,4,1,0,0037275,0
36962,2849,2,58,IM0037276,5,5,5,1,0,0037276,0
36963,2730,12,58,IM0037277,4,4,4,1,0,0037277,0
36964,2818,2,58,IM0037278,5,5,5,1,0,0037278,0
36965,2818,2,58,IM0037279,5,5,5,1,0,0037279,0
36966,2030,4,23,IM0037280,5,5,5,1,0,0037280,0
36967,20,2,4,IM0037281,4,4,4,1,0,0037281,0
36968,2291,2,46,IM0037282,4,3,4,1,0,0037282,0
36969,2688,12,46,IM0037283,4,4,4,1,1,0037283,0
36970,2451,2,46,IM0037284,4,4,4,1,0,0037284,0
36971,1961,4,21,IM0037285,4,4,4,1,0,0037285,0
36972,2828,2,58,IM0037286,5,5,5,1,0,0037286,0
36973,2268,2,43,IM0037287,5,5,5,3,0,0037287,0
36974,1013,2,10,IM0037288,3,3,3,1,0,0037288,0
36975,2576,2,46,IM0037289,4,4,4,1,0,0037289,0
36976,2869,2,58,IM0037290,4,4,4,1,0,0037290,0
36977,2454,2,46,IM0037291,4,4,4,1,0,0037291,0
36978,2454,2,46,IM0037292,4,4,4,1,0,0037292,0
36979,1050,2,10,IM0037293,4,4,4,1,0,0037293,0
36980,2818,2,58,IM0037294,5,5,5,1,0,0037294,0
36981,2376,2,46,IM0037295,5,5,5,3,0,0037295,0
36982,2834,2,58,IM0037296,4,4,4,1,0,0037296,0
36983,2755,12,58,IM0037297,4,4,4,1,0,0037297,0
36984,2403,2,46,IM0037298,3,3,3,1,0,0037298,0
36985,2845,2,58,IM0037299,4,4,4,1,0,0037299,0
36986,991,2,10,IM0037300,5,5,5,3,0,0037300,0
36987,2796,4,54,IM0037301,5,5,5,3,0,0037301,0
36988,2487,2,46,IM0037302,4,4,4,1,0,0037302,0
36989,991,2,10,IM0037303,4,4,4,1,0,0037303,0
36990,2877,2,58,IM0037304,4,4,4,1,1,0037304,0
36991,2834,2,58,IM0037305,4,4,4,1,0,0037305,0
36992,2869,2,58,IM0037306,4,4,4,1,0,0037306,0
36993,2863,2,58,IM0037307,4,4,4,1,0,0037307,0
36994,2697,12,46,IM0037308,4,4,4,1,0,0037308,0
36995,2863,2,58,IM0037309,4,4,4,1,0,0037309,0
36996,2053,6,27,IM0037310,4,4,4,1,0,0037310,0
36997,2053,6,27,IM0037311,4,4,4,1,0,0037311,0
36998,2053,6,27,IM0037312,4,4,4,1,0,0037312,0
36999,2053,6,27,IM0037313,4,4,4,1,0,0037313,0
37000,2267,2,43,IM0037314,4,4,4,1,0,0037314,0
37001,2725,12,58,IM0037315,4,4,4,1,0,0037315,0
37002,2725,12,58,IM0037316,4,4,4,1,0,0037316,0
37003,710,4,9,IM0037317,5,5,5,1,0,0037317,0
37004,2278,2,46,IM0037318,4,4,4,1,0,0037318,0
37005,2535,2,46,IM0037319,5,4,4,1,0,0037319,0
37006,2442,2,46,IM0037320,5,5,5,3,0,0037320,0
37007,1014,2,10,IM0037321,5,5,5,1,0,0037321,0
37008,2307,2,46,IM0037322,4,4,4,1,0,0037322,0
37009,8,2,3,IM0037323,4,4,4,1,0,0037323,0
37010,2489,2,46,IM0037324,5,5,5,3,0,0037324,0
37011,2824,2,58,IM0037325,5,5,5,3,0,0037325,0
37012,2686,12,46,IM0037326,4,4,4,1,0,0037326,0
37013,2487,2,46,IM0037327,4,4,4,1,0,0037327,0
37014,2487,2,46,IM0037328,4,4,4,1,0,0037328,0
37015,2461,2,46,IM0037329,3,3,3,1,0,0037329,0
37016,2487,2,46,IM0037330,5,5,5,1,0,0037330,0
37017,2454,2,46,IM0037331,4,4,4,1,0,0037331,0
37018,2454,2,46,IM0037332,4,4,4,1,0,0037332,0
37019,2454,2,46,IM0037333,4,4,4,1,0,0037333,0
37020,2454,2,46,IM0037334,4,4,4,1,0,0037334,0
37021,2753,12,58,IM0037335,4,4,4,1,0,0037335,0
37022,2487,2,46,IM0037336,4,4,4,1,0,0037336,0
37023,2487,2,46,IM0037337,5,5,5,1,0,0037337,0
37024,2487,2,46,IM0037338,4,4,4,1,0,0037338,0
37025,1014,2,10,IM0037339,5,5,5,1,0,0037339,0
37026,2487,2,46,IM0037340,4,4,4,1,0,0037340,0
37027,2818,2,58,IM0037341,5,5,5,1,0,0037341,0
37028,2818,2,58,IM0037342,5,5,5,1,0,0037342,0
37029,1086,4,21,IM0037343,5,5,5,1,0,0037343,0
37030,2725,12,58,IM0037344,4,4,4,1,0,0037344,0
37031,2818,2,58,IM0037345,5,5,5,1,0,0037345,0
37032,2064,6,27,IM0037346,4,4,4,1,0,0037346,0
37033,707,4,9,IM0037347,5,5,5,1,0,0037347,0
37034,2376,2,46,IM0037348,5,5,5,3,0,0037348,0
37035,2513,2,46,IM0037349,4,4,4,1,0,0037349,0
37036,2454,2,46,IM0037350,4,4,4,1,0,0037350,0
37037,2740,12,58,IM0037351,4,4,4,1,0,0037351,0
37038,1090,4,21,IM0037352,5,5,5,1,0,0037352,0
37039,1013,2,10,IM0037353,3,3,3,1,0,0037353,0
37040,2397,2,46,IM0037354,3,3,3,3,0,0037354,0
37041,2376,2,46,IM0037355,5,5,5,3,0,0037355,0
37042,1024,2,10,IM0037356,5,5,5,1,0,0037356,0
37043,2471,2,46,IM0037357,5,5,5,3,0,0037357,0
37044,2869,2,58,IM0037358,4,4,4,1,0,0037358,0
37045,2820,2,58,IM0037359,4,4,4,1,0,0037359,0
37046,2853,2,58,IM0037360,5,5,5,1,0,0037360,0
37047,8,2,3,IM0037361,4,4,4,1,0,0037361,0
37048,2376,2,46,IM0037362,5,5,5,3,0,0037362,0
37049,2818,2,58,IM0037363,5,5,5,1,0,0037363,0
37050,2733,12,58,IM0037364,4,4,4,1,0,0037364,0
37051,2697,12,46,IM0037365,4,4,4,1,0,0037365,0
37052,2818,2,58,IM0037366,5,5,5,1,0,0037366,0
37053,2818,2,58,IM0037367,5,5,5,1,0,0037367,0
37054,2818,2,58,IM0037368,5,5,5,1,0,0037368,0
37055,2684,12,46,IM0037369,4,4,4,1,0,0037369,0
37056,2818,2,58,IM0037370,5,5,5,1,0,0037370,0
37057,2818,2,58,IM0037371,5,5,5,1,0,0037371,0
37058,2684,12,46,IM0037372,5,5,5,3,0,0037372,0
37059,2863,2,58,IM0037373,4,4,4,1,0,0037373,0
37060,2454,2,46,IM0037374,4,4,4,1,0,0037374,0
37061,2834,2,58,IM0037375,4,4,4,1,1,0037375,0
37062,1013,2,10,IM0037376,3,3,3,1,0,0037376,0
37063,2376,2,46,IM0037377,5,5,5,3,0,0037377,0
37064,2346,2,46,IM0037378,5,5,5,1,0,0037378,0
37065,2684,12,46,IM0037379,5,5,5,3,0,0037379,0
37066,2268,2,43,IM0037380,5,5,5,3,0,0037380,0
37067,2730,12,58,IM0037381,4,4,4,1,0,0037381,0
37068,2834,2,58,IM0037382,4,4,4,1,0,0037382,0
37069,2725,12,58,IM0037383,4,4,4,1,0,0037383,0
37070,2834,2,58,IM0037384,4,4,4,1,0,0037384,0
37071,996,2,10,IM0037385,5,5,5,1,0,0037385,0
37072,2846,2,58,IM0037386,4,4,4,1,0,0037386,0
37073,17,2,4,IM0037387,4,3,4,1,1,0037387,0
37074,1050,2,10,IM0037388,4,4,4,1,0,0037388,0
37075,2834,2,58,IM0037389,4,4,4,1,0,0037389,0
37076,2720,12,58,IM0037390,5,5,5,1,0,0037390,0
37077,991,2,10,IM0037391,4,4,4,1,0,0037391,0
37078,2532,2,46,IM0037392,3,3,3,1,0,0037392,0
37079,17,2,4,IM0037393,4,4,4,1,0,0037393,0
37080,2845,2,58,IM0037394,4,4,4,1,0,0037394,0
37081,2451,2,46,IM0037395,4,4,4,1,0,0037395,0
37082,2451,2,46,IM0037396,4,4,4,1,0,0037396,0
37083,1080,7,19,IM0037397,5,5,5,1,0,0037397,0
37084,1096,4,21,IM0037398,5,5,5,1,0,0037398,0
37085,2025,4,21,IM0037399,5,5,5,1,0,0037399,0
37086,2834,2,58,IM0037400,4,4,4,1,0,0037400,0
37087,2818,2,58,IM0037401,4,3,3,1,0,0037401,0
37088,2672,12,46,IM0037402,4,3,3,1,0,0037402,0
37089,2451,2,46,IM0037403,4,4,4,1,0,0037403,0
37090,2278,2,46,IM0037404,3,3,3,1,0,0037404,0
37091,2834,2,58,IM0037405,4,4,4,1,0,0037405,0
37092,2834,2,58,IM0037406,4,4,4,1,0,0037406,0
37093,2725,12,58,IM0037407,4,4,4,1,0,0037407,0
37094,996,2,10,IM0037408,5,5,5,1,0,0037408,0
37095,2834,2,58,IM0037409,4,4,4,1,0,0037409,0
37096,2834,2,58,IM0037410,4,4,4,1,0,0037410,0
37097,2745,12,58,IM0037411,4,4,4,1,1,0037411,0
37098,2449,2,46,IM0037412,4,4,4,1,0,0037412,0
37099,2709,12,58,IM0037413,4,4,4,1,0,0037413,0
37100,2711,12,58,IM0037414,4,4,4,1,0,0037414,0
37101,2346,2,46,IM0037415,5,5,5,1,0,0037415,0
37102,2725,12,58,IM0037416,4,4,4,1,0,0037416,0
37103,2450,2,46,IM0037417,4,4,4,1,0,0037417,0
37104,2834,2,58,IM0037418,4,4,4,1,0,0037418,0
37105,2488,2,46,IM0037419,5,5,5,3,0,0037419,0
37106,17,2,4,IM0037420,4,4,4,1,0,0037420,0
37107,2834,2,58,IM0037421,4,4,4,1,0,0037421,0
37108,2584,2,46,IM0037422,4,4,4,1,0,0037422,0
37109,2346,2,46,IM0037423,4,3,4,1,0,0037423,0
37110,2721,12,58,IM0037424,4,4,4,1,0,0037424,0
37111,2450,2,46,IM0037425,4,4,4,1,0,0037425,0
37112,2494,2,46,IM0037426,3,3,3,1,0,0037426,0
37113,2684,12,46,IM0037427,5,5,5,1,0,0037427,0
37114,2834,2,58,IM0037428,4,4,4,1,0,0037428,0
37115,2397,2,46,IM0037429,5,5,5,3,0,0037429,0
37116,2492,2,46,IM0037430,5,3,5,1,0,0037430,0
37117,1013,2,10,IM0037431,5,3,5,1,0,0037431,0
37118,12,2,3,IM0037432,4,4,4,1,0,0037432,0
37119,1007,2,10,IM0037433,5,5,5,1,0,0037433,0
37120,980,2,10,IM0037434,4,4,4,1,0,0037434,0
37121,2267,2,43,IM0037435,4,4,4,1,0,0037435,0
37122,2487,2,46,IM0037436,4,4,4,1,0,0037436,0
37123,2869,2,58,IM0037437,5,5,5,1,0,0037437,0
37124,2725,12,58,IM0037438,4,4,4,1,0,0037438,0
37125,2278,2,46,IM0037439,3,3,3,1,0,0037439,0
37126,12,2,3,IM0037440,4,4,4,1,0,0037440,0
37127,2725,12,58,IM0037441,4,4,4,1,0,0037441,0
37128,2450,2,46,IM0037442,4,4,4,1,0,0037442,0
37129,2818,2,58,IM0037443,5,5,5,1,0,0037443,0
37130,2285,2,46,IM0037444,4,4,4,1,0,0037444,0
37131,2821,2,58,IM0037445,5,5,5,3,0,0037445,0
37132,2820,2,58,IM0037446,4,4,4,1,1,0037446,0
37133,993,2,10,IM0037447,4,4,4,1,0,0037447,0
37134,984,2,10,IM0037448,4,4,4,1,0,0037448,0
37135,2489,2,46,IM0037449,5,5,5,3,0,0037449,0
37136,17,2,4,IM0037450,4,4,4,1,0,0037450,0
37137,984,2,10,IM0037451,4,4,4,1,0,0037451,0
37138,2454,2,46,IM0037452,4,4,4,1,0,0037452,0
37139,2489,2,46,IM0037453,5,5,5,3,0,0037453,0
37140,2398,2,46,IM0037454,5,5,5,1,0,0037454,0
37141,2450,2,46,IM0037455,4,4,4,1,0,0037455,0
37142,2878,2,58,IM0037456,5,5,5,3,0,0037456,0
37143,1013,2,10,IM0037457,3,3,3,1,0,0037457,0
37144,1014,2,10,IM0037458,5,5,5,3,0,0037458,0
37145,2487,2,46,IM0037459,4,4,4,1,0,0037459,0
37146,2820,2,58,IM0037460,4,4,4,1,0,0037460,0
37147,2834,2,58,IM0037461,4,4,4,1,0,0037461,0
37148,2513,2,46,IM0037462,4,4,4,1,0,0037462,0
37149,996,2,10,IM0037463,5,5,5,1,0,0037463,0
37150,2487,2,46,IM0037464,4,4,4,1,0,0037464,0
37151,997,2,10,IM0037465,4,4,4,1,0,0037465,0
37152,2874,2,58,IM0037466,4,3,4,1,0,0037466,0
37153,2725,12,58,IM0037467,4,4,4,1,0,0037467,0
37154,2487,2,46,IM0037468,4,4,4,1,0,0037468,0
37155,2684,12,46,IM0037469,5,5,5,1,0,0037469,0
